ID;NACHNAME;VORNAME;ORTSZUSATZ;ADEL;PRAEFIX;ANREDE_TITEL;GESCHLECHT;BERUF;PARTEI_KURZ;WP
11000102;Barzel;Rainer;;;;Dr.;männlich;Präsident DBT a.D.;CDU;8
11000102;Barzel;Rainer;;;;Dr.;männlich;Präsident DBT a.D.;CDU;9
11000102;Barzel;Rainer;;;;Dr.;männlich;Präsident DBT a.D.;CDU;10
11000103;Bastian;Gert;;;;;männlich;Generalmajor;GRÜNE;10
11000103;Bastian;Gert;;;;;männlich;Generalmajor;GRÜNE;10
11000103;Bastian;Gert;;;;;männlich;Generalmajor;GRÜNE;10
11000104;Batz;Hans;;;;;männlich;Schweißer;SPD;6
11000104;Batz;Hans;;;;;männlich;Schweißer;SPD;7
11000104;Batz;Hans;;;;;männlich;Schweißer;SPD;8
11000105;Bauer;Hannsheinz;Würzburg;;;;männlich;Verwaltungsangestellter;SPD;2
11000105;Bauer;Hannsheinz;Würzburg;;;;männlich;Verwaltungsangestellter;SPD;3
11000105;Bauer;Hannsheinz;Würzburg;;;;männlich;Verwaltungsangestellter;SPD;4
11000105;Bauer;Hannsheinz;Würzburg;;;;männlich;Verwaltungsangestellter;SPD;5
11000105;Bauer;Hannsheinz;Würzburg;;;;männlich;Verwaltungsangestellter;SPD;6
11000106;Bauer;Harald;;;;;männlich;Stellvertretender Vorsitzender b. Rat des Kreises Burg, Physiker;CDU;11
11000107;Bauer;Josef;Wasserburg;;;;männlich;Landwirt, Molkereibesitzer;CSU;2
11000107;Bauer;Josef;Wasserburg;;;;männlich;Landwirt, Molkereibesitzer;CSU;3
11000107;Bauer;Josef;Wasserburg;;;;männlich;Landwirt, Molkereibesitzer;CSU;4
11000107;Bauer;Josef;Wasserburg;;;;männlich;Landwirt, Molkereibesitzer;CSU;5
11000108;Bauer;Wolf;;;;Dr.;männlich;Apotheker;CDU;11
11000108;Bauer;Wolf;;;;Dr.;männlich;Apotheker;CDU;12
11000108;Bauer;Wolf;;;;Dr.;männlich;Apotheker;CDU;13
11000108;Bauer;Wolf;;;;Dr.;männlich;Apotheker;CDU;14
11000108;Bauer;Wolf;;;;Dr.;männlich;Apotheker;CDU;15
11000108;Bauer;Wolf;;;;Dr.;männlich;Apotheker;CDU;16
11000109;Bauereisen;Friedrich;;;;;männlich;Landwirt;CSU;1
11000109;Bauereisen;Friedrich;;;;;männlich;Landwirt;CSU;2
11000109;Bauereisen;Friedrich;;;;;männlich;Landwirt;CSU;3
11000110;Bauknecht;Bernhard;;;;;männlich;Landwirt;CDU;1
11000110;Bauknecht;Bernhard;;;;;männlich;Landwirt;CDU;2
11000110;Bauknecht;Bernhard;;;;;männlich;Landwirt;CDU;3
11000110;Bauknecht;Bernhard;;;;;männlich;Landwirt;CDU;4
11000110;Bauknecht;Bernhard;;;;;männlich;Landwirt;CDU;5
11000111;Baum;Gerhart Rudolf;;;;;männlich;Rechtsanwalt, Bundesminister;FDP;7
11000111;Baum;Gerhart Rudolf;;;;;männlich;Rechtsanwalt, Bundesminister;FDP;8
11000111;Baum;Gerhart Rudolf;;;;;männlich;Rechtsanwalt, Bundesminister;FDP;9
11000111;Baum;Gerhart Rudolf;;;;;männlich;Rechtsanwalt, Bundesminister;FDP;10
11000111;Baum;Gerhart Rudolf;;;;;männlich;Rechtsanwalt, Bundesminister;FDP;11
11000111;Baum;Gerhart Rudolf;;;;;männlich;Rechtsanwalt, Bundesminister;FDP;12
11000112;Baumeister;Brigitte;;;;;weiblich;Diplom-Mathematikerin;CDU;12
11000112;Baumeister;Brigitte;;;;;weiblich;Diplom-Mathematikerin;CDU;13
11000112;Baumeister;Brigitte;;;;;weiblich;Diplom-Mathematikerin;CDU;14
11000113;Baumgartner;Josef;;;;Dr.;männlich;Staatsminister;BP;1
11000114;Baur;Georg;Württemberg;;;Dr.;männlich;Hochschullehrer;CDU;1
11000115;Baur;Valentin;Augsburg;;;;männlich;Angestellter;SPD;1
11000115;Baur;Valentin;Augsburg;;;;männlich;Angestellter;SPD;2
11000115;Baur;Valentin;Augsburg;;;;männlich;Angestellter;SPD;3
11000116;Bausch;Paul;;;;;männlich;Oberregierungsrat;CDU;1
11000116;Bausch;Paul;;;;;männlich;Oberregierungsrat;CDU;2
11000116;Bausch;Paul;;;;;männlich;Oberregierungsrat;CDU;3
11000116;Bausch;Paul;;;;;männlich;Oberregierungsrat;CDU;4
11000117;Bay;Hans;;;;;männlich;Heilpraktiker;SPD;3
11000117;Bay;Hans;;;;;männlich;Heilpraktiker;SPD;6
11000118;Bayerl;Alfons;;;;Dr.;männlich;Richter;SPD;5
11000118;Bayerl;Alfons;;;;Dr.;männlich;Richter;SPD;6
11000118;Bayerl;Alfons;;;;Dr.;männlich;Richter;SPD;7
11000118;Bayerl;Alfons;;;;Dr.;männlich;Richter;SPD;8
11000119;Bayern;Konstantin;;Prinz;von;;männlich;Journalist;CSU;5
11000120;Bayha;Richard;;;;;männlich;Landwirt;CDU;8
11000120;Bayha;Richard;;;;;männlich;Landwirt;CDU;9
11000120;Bayha;Richard;;;;;männlich;Landwirt;CDU;10
11000120;Bayha;Richard;;;;;männlich;Landwirt;CDU;11
11000120;Bayha;Richard;;;;;männlich;Landwirt;CDU;12
11000121;Bazille;Helmut;;;;;männlich;Hauptgeschäftsführer;SPD;1
11000121;Bazille;Helmut;;;;;männlich;Hauptgeschäftsführer;SPD;2
11000121;Bazille;Helmut;;;;;männlich;Hauptgeschäftsführer;SPD;3
11000121;Bazille;Helmut;;;;;männlich;Hauptgeschäftsführer;SPD;4
11000121;Bazille;Helmut;;;;;männlich;Hauptgeschäftsführer;SPD;5
11000122;Becher;Walter;Pullach;;;Dr.;männlich;Volkswirt;CSU;5
11000122;Becher;Walter;Pullach;;;Dr.;männlich;Volkswirt;CSU;6
11000122;Becher;Walter;Pullach;;;Dr.;männlich;Volkswirt;CSU;7
11000122;Becher;Walter;Pullach;;;Dr.;männlich;Volkswirt;CSU;8
11000123;Bechert;Karl;;;;Dr.;männlich;Universitätsprofessor;SPD;3
11000123;Bechert;Karl;;;;Dr.;männlich;Universitätsprofessor;SPD;4
11000123;Bechert;Karl;;;;Dr.;männlich;Universitätsprofessor;SPD;5
11000123;Bechert;Karl;;;;Dr.;männlich;Universitätsprofessor;SPD;6
11000123;Bechert;Karl;Gau-Algesheim;;;Dr.;männlich;Universitätsprofessor;SPD;3
11000123;Bechert;Karl;Gau-Algesheim;;;Dr.;männlich;Universitätsprofessor;SPD;4
11000123;Bechert;Karl;Gau-Algesheim;;;Dr.;männlich;Universitätsprofessor;SPD;5
11000123;Bechert;Karl;Gau-Algesheim;;;Dr.;männlich;Universitätsprofessor;SPD;6
11000125;Becker;Curt;Mönchengladbach;;;Dr.;männlich;Fabrikant;CDU;3
11000125;Becker;Curt;Mönchengladbach;;;Dr.;männlich;Fabrikant;CDU;4
11000125;Becker;Curt;Mönchengladbach;;;Dr.;männlich;Fabrikant;CDU;6
11000125;Becker;Curt;Mönchengladbach;;;Dr.;männlich;Fabrikant;CDU;7
11000126;Becker;Fritz;Hamburg;;;;männlich;Bankangestellter;DP;2
11000126;Becker;Fritz;Hamburg;;;;männlich;Bankangestellter;DP;2
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;6
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;7
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;8
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;9
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;10
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;11
11000127;Becker;Helmuth;Nienberge;;;;männlich;Dipl.-Ingenieur;SPD;12
11000128;Becker;Josef;Pirmasens;;;;männlich;Schuhmachermeister;CDU;1
11000128;Becker;Josef;Pirmasens;;;;männlich;Schuhmachermeister;CDU;2
11000128;Becker;Josef;Pirmasens;;;;männlich;Schuhmachermeister;CDU;3
11000128;Becker;Josef;Pirmasens;;;;männlich;Schuhmachermeister;CDU;4
11000128;Becker;Josef;Pirmasens;;;;männlich;Schuhmachermeister;CDU;5
11000128;Becker;Josef;Pirmasens;;;;männlich;Schuhmachermeister;CDU;6
11000128;Becker;Josef;;;;;männlich;Schuhmachermeister;CDU;1
11000128;Becker;Josef;;;;;männlich;Schuhmachermeister;CDU;2
11000128;Becker;Josef;;;;;männlich;Schuhmachermeister;CDU;3
11000128;Becker;Josef;;;;;männlich;Schuhmachermeister;CDU;4
11000128;Becker;Josef;;;;;männlich;Schuhmachermeister;CDU;5
11000128;Becker;Josef;;;;;männlich;Schuhmachermeister;CDU;6
11000129;Becker;Karl;Frankfurt;;;Dr.;männlich;Internist;CDU;8
11000129;Becker;Karl;Frankfurt;;;Dr.;männlich;Internist;CDU;9
11000129;Becker;Karl;Frankfurt;;;Dr.;männlich;Internist;CDU;10
11000129;Becker;Karl;Frankfurt;;;Dr.;männlich;Internist;CDU;11
11000130;Becker;Max;Hersfeld;;;Dr.;männlich;Rechtsanwalt und Notar, Vizepräsident DBT;FDP;1
11000130;Becker;Max;Hersfeld;;;Dr.;männlich;Rechtsanwalt und Notar, Vizepräsident DBT;FDP;2
11000130;Becker;Max;Hersfeld;;;Dr.;männlich;Rechtsanwalt und Notar, Vizepräsident DBT;FDP;3
11000131;Becker;Roland;Leipzig;;;;männlich;Ingenieur, Referatsleiter Kommunalwesen, Bezirksverwaltung Leipzig;CDU;11
11000132;Becker-Inglau;Ingrid;;;;;weiblich;Rektorin , Didakt. Leiterin;SPD;11
11000132;Becker-Inglau;Ingrid;;;;;weiblich;Rektorin , Didakt. Leiterin;SPD;12
11000132;Becker-Inglau;Ingrid;;;;;weiblich;Rektorin , Didakt. Leiterin;SPD;13
11000132;Becker-Inglau;Ingrid;;;;;weiblich;Rektorin , Didakt. Leiterin;SPD;14
11000133;Beckmann;Klaus;;;;;männlich;Rechtsanwalt, Parl. Staatssekretär;FDP;9
11000133;Beckmann;Klaus;;;;;männlich;Rechtsanwalt, Parl. Staatssekretär;FDP;10
11000133;Beckmann;Klaus;;;;;männlich;Rechtsanwalt, Parl. Staatssekretär;FDP;11
11000133;Beckmann;Klaus;;;;;männlich;Rechtsanwalt, Parl. Staatssekretär;FDP;12
11000134;Beer;Angelika;;;;;weiblich;Referentin für Menschenrechtsfragen, Rechtsanwaltsgehilfin;BÜNDNIS 90/DIE GRÜNEN;11
11000134;Beer;Angelika;;;;;weiblich;Referentin für Menschenrechtsfragen, Rechtsanwaltsgehilfin;BÜNDNIS 90/DIE GRÜNEN;11
11000134;Beer;Angelika;;;;;weiblich;Referentin für Menschenrechtsfragen, Rechtsanwaltsgehilfin;BÜNDNIS 90/DIE GRÜNEN;13
11000134;Beer;Angelika;;;;;weiblich;Referentin für Menschenrechtsfragen, Rechtsanwaltsgehilfin;BÜNDNIS 90/DIE GRÜNEN;14
11000135;Beermann;Friedrich;;;;Dr.;männlich;Rechtsanwalt;SPD;6
11000135;Beermann;Friedrich;;;;Dr.;männlich;Rechtsanwalt;SPD;7
11000136;Behrendt;Walter;;;;;männlich;Redakteur, Vizepräsident des Europäischen Parlaments;SPD;7
11000136;Behrendt;Walter;;;;;männlich;Redakteur, Vizepräsident des Europäischen Parlaments;SPD;3
11000136;Behrendt;Walter;;;;;männlich;Redakteur, Vizepräsident des Europäischen Parlaments;SPD;4
11000136;Behrendt;Walter;;;;;männlich;Redakteur, Vizepräsident des Europäischen Parlaments;SPD;5
11000136;Behrendt;Walter;;;;;männlich;Redakteur, Vizepräsident des Europäischen Parlaments;SPD;6
11000137;Behrisch;Arno;;;;;männlich;Chefredakteur, Geschäftsführer;SPD;1
11000137;Behrisch;Arno;;;;;männlich;Chefredakteur, Geschäftsführer;SPD;2
11000137;Behrisch;Arno;;;;;männlich;Chefredakteur, Geschäftsführer;SPD;3
11000137;Behrisch;Arno;;;;;männlich;Chefredakteur, Geschäftsführer;SPD;3
11000138;Belle;Meinrad;;;;;männlich;Bürgermeister;CDU;12
11000138;Belle;Meinrad;;;;;männlich;Bürgermeister;CDU;13
11000138;Belle;Meinrad;;;;;männlich;Bürgermeister;CDU;14
11000139;Benda;Ernst;;;;Dr.;männlich;Rechtsanwalt, Präsident des Bundesverfassungsgerichts;CDU;3
11000139;Benda;Ernst;;;;Dr.;männlich;Rechtsanwalt, Präsident des Bundesverfassungsgerichts;CDU;4
11000139;Benda;Ernst;;;;Dr.;männlich;Rechtsanwalt, Präsident des Bundesverfassungsgerichts;CDU;5
11000139;Benda;Ernst;;;;Dr.;männlich;Rechtsanwalt, Präsident des Bundesverfassungsgerichts;CDU;6
11000140;Bender;Reinhold F.;;;;;männlich;Geschäftsführer;GB/ BHE;2
11000140;Bender;Reinhold F.;;;;;männlich;Geschäftsführer;GB/ BHE;2
11000140;Bender;Reinhold F.;;;;;männlich;Geschäftsführer;GB/ BHE;2
11000140;Bender;Reinhold F.;;;;;männlich;Geschäftsführer;GB/ BHE;2
11000140;Bender;Reinhold F.;;;;;männlich;Geschäftsführer;GB/ BHE;2
11000141;Benedix;Ursula;;;;;weiblich;Oberstudienrätin , Diplomhandelslehrerin;CDU;7
11000141;Benedix;Ursula;;;;;weiblich;Oberstudienrätin , Diplomhandelslehrerin;CDU;8
11000141;Benedix;Ursula;;;;;weiblich;Oberstudienrätin , Diplomhandelslehrerin;CDU;9
11000141;Benedix-Engler;Ursula;;;;;weiblich;Oberstudienrätin , Diplomhandelslehrerin;CDU;7
11000141;Benedix-Engler;Ursula;;;;;weiblich;Oberstudienrätin , Diplomhandelslehrerin;CDU;8
11000141;Benedix-Engler;Ursula;;;;;weiblich;Oberstudienrätin , Diplomhandelslehrerin;CDU;9
11000142;Bennemann;Franziska;;;;;weiblich;Hausfrau;SPD;2
11000142;Bennemann;Franziska;;;;;weiblich;Hausfrau;SPD;3
11000143;Benz;Gerold;;;;;männlich;Journalist;CDU;7
11000143;Benz;Gerold;;;;;männlich;Journalist;CDU;8
11000144;Berberich;August;;;;;männlich;Landwirt;CDU;3
11000144;Berberich;August;;;;;männlich;Landwirt;CDU;4
11000144;Berberich;August;;;;;männlich;Landwirt;CDU;5
11000144;Berberich;August;;;;;männlich;Landwirt;CDU;6
11000145;Berding;Franz;;;;;männlich;Hauptgeschäftsführer, Landesminister;CDU;6
11000146;Berendsen;Fritz;;;;;männlich;Industriekaufmann;CDU;2
11000146;Berendsen;Fritz;;;;;männlich;Industriekaufmann;CDU;3
11000146;Berendsen;Fritz;;;;;männlich;Industriekaufmann;CDU;5
11000147;Berg;Hermann;;;;Dr.;männlich;Industriekaufmann;FDP;2
11000147;Berg;Hermann;;;;Dr.;männlich;Industriekaufmann;FDP;2
11000147;Berg;Hermann;;;;Dr.;männlich;Industriekaufmann;FDP;2
11000147;Berg;Hermann;;;;Dr.;männlich;Industriekaufmann;FDP;2
11000147;Berg;Hermann;;;;Dr.;männlich;Industriekaufmann;FDP;2
11000148;Berger;Hans;;;;;männlich;Bergmann, Gewerkschaftssekretär, Gewerkschaftsvorsitzender;SPD;12
11000148;Berger;Hans;;;;;männlich;Bergmann, Gewerkschaftssekretär, Gewerkschaftsvorsitzender;SPD;13
11000149;Berger;Lieselotte;;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;6
11000149;Berger;Lieselotte;;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;7
11000149;Berger;Lieselotte;;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;8
11000149;Berger;Lieselotte;;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;9
11000149;Berger;Lieselotte;;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;10
11000149;Berger;Lieselotte;;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;11
11000149;Berger;Lieselotte;Berlin;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;6
11000149;Berger;Lieselotte;Berlin;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;7
11000149;Berger;Lieselotte;Berlin;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;8
11000149;Berger;Lieselotte;Berlin;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;9
11000149;Berger;Lieselotte;Berlin;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;10
11000149;Berger;Lieselotte;Berlin;;;;weiblich;Redakteurin, Parl. Staatss. b. Bundeskanzler, Bevollmächtigte d. Bundesregierung;CDU;11
11000150;Berger;Markus;Lahnstein;;;;männlich;Oberstleutnant;CDU;8
11000150;Berger;Markus;Lahnstein;;;;männlich;Oberstleutnant;CDU;9
11000150;Berger;Markus;Lahnstein;;;;männlich;Oberstleutnant;CDU;10
11000150;Berger;Markus;;;;;männlich;Oberstleutnant;CDU;8
11000150;Berger;Markus;;;;;männlich;Oberstleutnant;CDU;9
11000150;Berger;Markus;;;;;männlich;Oberstleutnant;CDU;10
11000151;Berger;Ulrich;Herne;;;;männlich;Stadtamtmann;CDU;3
11000151;Berger;Ulrich;Herne;;;;männlich;Stadtamtmann;CDU;4
11000151;Berger;Ulrich;Herne;;;;männlich;Stadtamtmann;CDU;5
11000151;Berger;Ulrich;Herne;;;;männlich;Stadtamtmann;CDU;6
11000151;Berger;Ulrich;Herne;;;;männlich;Stadtamtmann;CDU;7
11000151;Berger;Ulrich;Herne;;;;männlich;Stadtamtmann;CDU;8
11000152;Heise;Margarete;;;;;weiblich;Hausfrau;SPD;2
11000152;Heise;Margarete;;;;;weiblich;Hausfrau;SPD;3
11000152;Heise;Margarete;;;;;weiblich;Hausfrau;SPD;4
11000152;Heise;Margarete;;;;;weiblich;Hausfrau;SPD;5
11000152;Berger-Heise;Margarete;;;;;weiblich;Hausfrau;SPD;2
11000152;Berger-Heise;Margarete;;;;;weiblich;Hausfrau;SPD;3
11000152;Berger-Heise;Margarete;;;;;weiblich;Hausfrau;SPD;4
11000152;Berger-Heise;Margarete;;;;;weiblich;Hausfrau;SPD;5
11000153;Bergerowski;Wolfram;;;;;männlich;Richter;FDP;9
11000154;Bergmann;Karl;;;;;männlich;Gewerkschaftssekretär i. R.;SPD;1
11000154;Bergmann;Karl;;;;;männlich;Gewerkschaftssekretär i. R.;SPD;2
11000154;Bergmann;Karl;;;;;männlich;Gewerkschaftssekretär i. R.;SPD;3
11000154;Bergmann;Karl;;;;;männlich;Gewerkschaftssekretär i. R.;SPD;4
11000154;Bergmann;Karl;;;;;männlich;Gewerkschaftssekretär i. R.;SPD;5
11000154;Bergmann;Karl;;;;;männlich;Gewerkschaftssekretär i. R.;SPD;6
11000155;Bergmann-Pohl;Sabine;;;;Dr.;weiblich;Ärztin;CDU;11
11000155;Bergmann-Pohl;Sabine;;;;Dr.;weiblich;Ärztin;CDU;12
11000155;Bergmann-Pohl;Sabine;;;;Dr.;weiblich;Ärztin;CDU;13
11000155;Bergmann-Pohl;Sabine;;;;Dr.;weiblich;Ärztin;CDU;14
11000156;Bergmeyer;Bernhard Gerhard;;;;Dr.;männlich;Abteilungsleiter;CDU;2
11000156;Bergmeyer;Bernhard Gerhard;;;;Dr.;männlich;Abteilungsleiter;CDU;3
11000157;Bergstraesser;Ludwig;;;;Dr.;männlich;Dozent;SPD;1
11000158;Berkhan;Karl Wilhelm;;;;;männlich;Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung;SPD;3
11000158;Berkhan;Karl Wilhelm;;;;;männlich;Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung;SPD;4
11000158;Berkhan;Karl Wilhelm;;;;;männlich;Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung;SPD;5
11000158;Berkhan;Karl Wilhelm;;;;;männlich;Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung;SPD;6
11000158;Berkhan;Karl Wilhelm;;;;;männlich;Studienrat, Parl. Staatsekretär des Bundesminister der Verteidigung;SPD;7
11000159;Berlin;August;;;;;männlich;Angestellter, Geschäftsführer;SPD;1
11000159;Berlin;August;;;;;männlich;Angestellter, Geschäftsführer;SPD;2
11000159;Berlin;August;;;;;männlich;Angestellter, Geschäftsführer;SPD;3
11000159;Berlin;August;;;;;männlich;Angestellter, Geschäftsführer;SPD;4
11000159;Berlin;August;;;;;männlich;Angestellter, Geschäftsführer;SPD;5
11000159;Berlin;August;;;;;männlich;Angestellter, Geschäftsführer;SPD;6
11000160;Berners;Franz-Josef;;;;Dr.;männlich;Leitender Angestellter;CDU;10
11000161;Bernrath;Hans Gottfried;;;;;männlich;Ministerialdirektor;SPD;9
11000161;Bernrath;Hans Gottfried;;;;;männlich;Ministerialdirektor;SPD;10
11000161;Bernrath;Hans Gottfried;;;;;männlich;Ministerialdirektor;SPD;11
11000161;Bernrath;Hans Gottfried;;;;;männlich;Ministerialdirektor;SPD;12
11000161;Bernrath;Hans Gottfried;;;;;männlich;Ministerialdirektor;SPD;13
11000162;Bersch;Walter;;;;Dr.;männlich;Diplom-Politologe;SPD;12
11000163;Berschkeit;Erich;;;;;männlich;Prokurist;SPD;9
11000163;Berschkeit;Erich;;;;;männlich;Prokurist;SPD;10
11000164;Bertram;Helmut;;;;Dr.;männlich;Rechtsanwalt und Notar;FU;1
11000164;Bertram;Helmut;;;;Dr.;männlich;Rechtsanwalt und Notar;FU;1
11000165;Besch;Johann Christoph;;;;;männlich;Ministerialrat;CDU;8
11000166;Besold;Anton;;;;Dr.;männlich;Rechtsanwalt;CSU;1
11000166;Besold;Anton;;;;Dr.;männlich;Rechtsanwalt;CSU;1
11000166;Besold;Anton;;;;Dr.;männlich;Rechtsanwalt;CSU;3
11000166;Besold;Anton;;;;Dr.;männlich;Rechtsanwalt;CSU;4
11000166;Besold;Anton;;;;Dr.;männlich;Rechtsanwalt;CSU;5
11000167;Bettgenhäuser;Emil;;;;;männlich;Geschäftsführer;SPD;1
11000167;Bettgenhäuser;Emil;;;;;männlich;Geschäftsführer;SPD;2
11000167;Bettgenhäuser;Emil;;;;;männlich;Geschäftsführer;SPD;3
11000168;Beucher;Friedhelm Julius;;;;;männlich;Rektor;SPD;12
11000168;Beucher;Friedhelm Julius;;;;;männlich;Rektor;SPD;13
11000168;Beucher;Friedhelm Julius;;;;;männlich;Rektor;SPD;14
11000169;Beuster;Willi;;;;;männlich;Abteilungsleiter;SPD;4
11000169;Beuster;Willi;;;;;männlich;Abteilungsleiter;SPD;5
11000170;Bewerunge;Karl;;;;;männlich;Landwirt;CDU;4
11000170;Bewerunge;Karl;;;;;männlich;Landwirt;CDU;5
11000170;Bewerunge;Karl;;;;;männlich;Landwirt;CDU;6
11000170;Bewerunge;Karl;;;;;männlich;Landwirt;CDU;7
11000171;Beyer;Lucie;Frankfurt;;;;weiblich;Hausfrau;SPD;2
11000171;Beyer;Lucie;Frankfurt;;;;weiblich;Hausfrau;SPD;3
11000171;Beyer;Lucie;Frankfurt;;;;weiblich;Hausfrau;SPD;4
11000171;Beyer;Lucie;Frankfurt;;;;weiblich;Hausfrau;SPD;5
11000171;Kurlbaum-Beyer;Lucie;;;;;weiblich;Hausfrau;SPD;2
11000171;Kurlbaum-Beyer;Lucie;;;;;weiblich;Hausfrau;SPD;3
11000171;Kurlbaum-Beyer;Lucie;;;;;weiblich;Hausfrau;SPD;4
11000171;Kurlbaum-Beyer;Lucie;;;;;weiblich;Hausfrau;SPD;5
11000172;Biechele;Hermann;;;;;männlich;Studienrat;CDU;4
11000172;Biechele;Hermann;;;;;männlich;Studienrat;CDU;5
11000172;Biechele;Hermann;;;;;männlich;Studienrat;CDU;6
11000172;Biechele;Hermann;;;;;männlich;Studienrat;CDU;7
11000172;Biechele;Hermann;;;;;männlich;Studienrat;CDU;8
11000173;Biedenkopf;Kurt H.;;;;Dr.;männlich;Professor, Rechtsanwalt;CDU;8
11000173;Biedenkopf;Kurt H.;;;;Dr.;männlich;Professor, Rechtsanwalt;CDU;11
11000174;Bieganowski;Anna Maria;;;;;weiblich;Angestellte;DP;1
11000174;Bieganowski;Anna Maria;;;;;weiblich;Angestellte;DP;1
11000174;Bieganowski;Anna Maria;;;;;weiblich;Angestellte;DP;1
11000175;Biegler;Curt;;;;;männlich;Pfarrer;SPD;4
11000176;Biehle;Alfred;;;;;männlich;Redakteur, Wehrbeauftragter des Deutschen Bundestages;CSU;6
11000176;Biehle;Alfred;;;;;männlich;Redakteur, Wehrbeauftragter des Deutschen Bundestages;CSU;7
11000176;Biehle;Alfred;;;;;männlich;Redakteur, Wehrbeauftragter des Deutschen Bundestages;CSU;8
11000176;Biehle;Alfred;;;;;männlich;Redakteur, Wehrbeauftragter des Deutschen Bundestages;CSU;9
11000176;Biehle;Alfred;;;;;männlich;Redakteur, Wehrbeauftragter des Deutschen Bundestages;CSU;10
11000176;Biehle;Alfred;;;;;männlich;Redakteur, Wehrbeauftragter des Deutschen Bundestages;CSU;11
11000177;Bielig;Karl;;;;;männlich;Redakteur;SPD;1
11000178;Bieringer;Adolf;;;;Dr.;männlich;Regierungsrat;CDU;4
11000179;Bierling;Hans-Dirk;;;;;männlich;Maurer, Dipl.-Ingenieur;CDU;12
11000179;Bierling;Hans-Dirk;;;;;männlich;Maurer, Dipl.-Ingenieur;CDU;13
11000179;Bierling;Hans-Dirk;;;;;männlich;Maurer, Dipl.-Ingenieur;CDU;14
11000180;Biermann;Günter;;;;;männlich;Industriekaufmann;SPD;4
11000180;Biermann;Günter;;;;;männlich;Industriekaufmann;SPD;5
11000180;Biermann;Günter;;;;;männlich;Industriekaufmann;SPD;6
11000180;Biermann;Günter;;;;;männlich;Industriekaufmann;SPD;7
11000180;Biermann;Günter;;;;;männlich;Industriekaufmann;SPD;8
11000180;Biermann;Günter;;;;;männlich;Industriekaufmann;SPD;9
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;8
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;9
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;10
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;11
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;12
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;13
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;14
11000181;Bindig;Rudolf;;;;;männlich;Dipl.-Kaufmann;SPD;15
11000182;Birkelbach;Willi;;;;;männlich;Geschäftsführer, Staatssekretär;SPD;1
11000182;Birkelbach;Willi;;;;;männlich;Geschäftsführer, Staatssekretär;SPD;2
11000182;Birkelbach;Willi;;;;;männlich;Geschäftsführer, Staatssekretär;SPD;3
11000182;Birkelbach;Willi;;;;;männlich;Geschäftsführer, Staatssekretär;SPD;4
11000183;Birrenbach;Kurt;;;;Dr.;männlich;Verwaltungsratsvorsitzender;CDU;3
11000183;Birrenbach;Kurt;;;;Dr.;männlich;Verwaltungsratsvorsitzender;CDU;4
11000183;Birrenbach;Kurt;;;;Dr.;männlich;Verwaltungsratsvorsitzender;CDU;5
